category,screen_name,created_at,text,favorite_count,retweet_count 
Politics,mtaibbi,2019-12-03 00:01:17,"b'Six Democratic candidates participating in forums sponsored by Goldman, Sachs, helping the company \xe2\x80\x9crebrand\xe2\x80\x9d as a p\xe2\x80\xa6 https://t.co/bhPfRc64VK'",173,61
Politics,newsmax,2019-12-03 00:30:13,b'ICYMI: Pres. Trump announced that he will reinstate steel tariffs on Brazil and Argentina. https://t.co/mbghuY0ECJ',49,17
Politics,MotherJones,2019-12-03 00:12:42,"b""How I tracked an explosion in lawsuits against Trump's immigration policies https://t.co/zDvqWb3BuD""",51,16
Entertainment,globaltimesnews,2019-11-27 03:27:54,"b'#GodfreyGao, an actor from #Taiwan island, died Wednesday while filming a sports entertainment show in Ningbo, East\xe2\x80\xa6 https://t.co/kFGztDDWA9'",2972,1653
Entertainment,CNN,2019-11-27 06:46:04,"b'Godfrey Gao, a Taiwanese-Canadian model and actor, has died at the age of 35 https://t.co/r1tuMYr53m'",7033,3295
Entertainment,BBCBreaking,2019-11-27 09:20:20,"b'British celebrity chef Gary Rhodes has died aged 59, his family has announced https://t.co/iRO0kLH6S6'",7167,3159
Entertainment,obianuju,2019-11-27 02:48:15,b'A few months ago it came out in the news that Planned Parenthood has advised Hollywood in over 150 movies &amp; shows s\xe2\x80\xa6 https://t.co/2LdfS530Gf',1259,539
Entertainment,realbdw,2019-11-27 03:12:06,"b'Well, isn\xe2\x80\x99t this lovely \xe2\x81\xa6@Official_MattM\xe2\x81\xa9 \xe2\x81\xa6@RichterFit\xe2\x81\xa9! Thank you \xe2\x81\xa6@esquire\xe2\x81\xa9 for a wonderful walk down memory lane\xe2\x80\xa6 https://t.co/JMgG2c3Sev'",8846,1567
Entertainment,actor_Nikhil,2019-11-27 14:47:37,b'What Megastar Chiranjeevi garu felt about #ArjunSuravaram after watching the film In a special preview.. he used th\xe2\x80\xa6 https://t.co/2uQJG86rTQ',2923,502
Entertainment,MariahCarey,2019-11-27 20:36:45,b'I was put through an expensive taste test by @Cosmopolitan... I played by my own rules \xf0\x9f\x98\x82\xf0\x9f\x8e\x84\xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xe2\x80\xa6 https://t.co/vebh2INfzQ',5689,1048
Entertainment,AlishaGrauso,2019-11-27 23:40:21,"b'When people say they miss the old days when entertainment ""wasn\'t political,"" what they really mean to say, sometim\xe2\x80\xa6 https://t.co/iggsUXuyd1'",752,203
Entertainment,VPrystaiko,2019-11-27 16:24:45,"b'IPhones are great products. Seriously, though, @Apple, please, please, stick to high-tech and entertainment. Global\xe2\x80\xa6 https://t.co/lIm3mr3iCn'",1304,396
Entertainment,BBCBreaking,2019-11-27 16:05:30,"b'Clive James, the Australian-born critic, author, poet and TV host, has died aged 80 https://t.co/2JlUjssNQQ'",3029,1298
Entertainment,ABSCBN,2019-11-27 09:25:00,b'The \xe2\x80\x9cSunflower\xe2\x80\x9d episode was indeed something that\xe2\x80\x99s worth watching because of the inspiration and lessons in love a\xe2\x80\xa6 https://t.co/PZa2xPESEY',1919,688
Entertainment,Independent,2019-11-27 17:38:51,"b""America\xe2\x80\x99s Got Talent judge Gabrielle Union was 'told that changing hairstyles was too black\xe2\x80\x99 for show's audience https://t.co/wdiLtFQJnM""",1170,552
Entertainment,nancywyuen,2019-11-27 04:43:21,"b'Model-actor Godfrey Gao, 35, has died after collapsing while filming a variety show. \xf0\x9f\x98\xa5 https://t.co/sKJSUdMYxb'",666,332
Entertainment,realityeo,2019-11-27 21:32:17,"b""To the #annewithane fans who emailed me, thank you! If I didn't quote you it's not because your answers weren't goo\xe2\x80\xa6 https://t.co/J4fFup0OdM""",1279,822
Entertainment,T_S_P_O_O_K_Y,2019-11-27 11:47:32,"b'Sure, tough guy... https://t.co/vFH5a6Rd7D'",3535,862
Entertainment,latimes,2019-11-27 01:03:00,b'Mariah Carey just set 3 Guinness World Records in a single day https://t.co/30vKTF4am1',477,132
Entertainment,pinkvilla,2019-11-27 02:33:40,b'#BiggBoss13: #SidharthShukla plants a sweet kiss on #ShehnaazGill \xe2\x80\x99s forehead as they get playful in the house; WAT\xe2\x80\xa6 https://t.co/jAOAmbvrAy',489,171
Entertainment,brianstelter,2019-11-27 00:45:18,"b'Nielsen data shows that ""more than 70 million viewers watched some portion"" of the impeachment hearings, per\xe2\x80\xa6 https://t.co/iYu6rfBCzz'",127,48
Entertainment,ABC,2019-11-27 02:00:12,"b""Joy Behar's famous lasagna recipe will become your favorite dish. https://t.co/1NFKd1PTka""",265,44
Entertainment,Dexerto,2019-11-27 02:45:00,b'Buns of steel were on display as @MichaelLopriore hilariously crushed a beer can between his cheeks on-stream \xf0\x9f\x8d\x91\n\nhttps://t.co/BWtHA8BB9i',252,43
Entertainment,NBCNews,2019-11-27 02:10:06,"b'Established in 1934, at a time when black audiences weren\xe2\x80\x99t allowed in many music halls, the Apollo is synonymous w\xe2\x80\xa6 https://t.co/hIPfFtIPwr'",95,19
Entertainment,InqEnt,2019-11-27 01:09:59,b'Why Maricel Soriano continues to shine like a diamond\n\nhttps://t.co/5B4NpxP1lX\n\n@InqEnt #MaricelSoriano\xe2\x80\xa6 https://t.co/JgJXlox80V',31,16
Entertainment,gmanetwork,2019-11-27 02:20:00,b'How does Kyline Alcantara stay confident with or without makeup? https://t.co/zMsv6p4iUo',212,24
Entertainment,BBCNews,2019-11-27 02:07:06,"b""The real story behind Prince's Little Red Corvette https://t.co/eIVpTSp85S""",87,23
Entertainment,Brandon_Bird,2019-11-27 00:32:22,"b'Superman IS the most relevant story to our times. But to adapt it faithfully, you\xe2\x80\x99d have to say outright that immig\xe2\x80\xa6 https://t.co/28wrKU2Ss3'",104,23
Entertainment,AnupKaphle,2019-11-27 01:35:39,"b'For Grammy-nominated Nepali musician, the flute sings to the soul https://t.co/bThmOpcfRD\n\nBy @gokarnagau | via @NepalMagazine'",51,17
Entertainment,1061BLI,2019-11-27 00:50:36,b'Start the Holiday season with tickets to see #MariahCarey at @TheGarden! \xf0\x9f\x98\x8d\xf0\x9f\x8e\x84 Deets here \xf0\x9f\x91\x89  https://t.co/peUhr0p0VN\xe2\x80\xa6 https://t.co/pXrRbHuwud',30,17
Entertainment,BigHitEnt,2019-11-28 02:39:44,"b""[\xea\xb8\xb0\xec\x82\xac] #BigHit Entertainment CEO Bang Si-Hyuk Explains What Makes #BTS 'The Beatles of the YouTube Generation' at Kor\xe2\x80\xa6 https://t.co/dPfubJUj0j""",139705,28900
Entertainment,sonakshisinha,2019-11-28 11:24:52,"b'Dher saara entertainment with the most badass song, \xe2\x80\x98Munna Badnaam Hua\xe2\x80\x99.Coming soon..#MunnaBadnaamHuaTeaser\xe2\x80\xa6 https://t.co/wue7pmiHkm'",2799,454
Entertainment,yashar,2019-11-28 02:07:36,b'26. Folks in the entertainment business normally stay quiet when it comes to stories like this. Stuff has to be rea\xe2\x80\xa6 https://t.co/z7apZgq3gx',5245,510
Entertainment,CBC,2019-11-28 16:00:00,"b'Kindred spirits are rallying online in hopes of saving Anne With An E, their beloved series cancelled by CBC and Ne\xe2\x80\xa6 https://t.co/RVAwpLp54o'",5860,2159
Entertainment,TheTylt,2019-11-28 04:30:27,b'RT to vote #TaylorWins10s if you agree @TaylorSwift13 is the Pop Icon of the Decade \xf0\x9f\xa5\xb0\n\nTaylor\xe2\x80\x99s hard work has paid\xe2\x80\xa6 https://t.co/m4eRiN7LEz',689,976
Entertainment,Ballislife,2019-11-28 13:16:39,"b'\xe2\x80\x9cThis GAME isn\xe2\x80\x99t meant to be controlled and shown as drama, it\xe2\x80\x99s meant to show the LOVE. Don\xe2\x80\x99t fall for the game th\xe2\x80\xa6 https://t.co/7eHUdqY1xD'",1517,390
Entertainment,TheTylt,2019-11-28 16:18:44,b'RT to vote #NickiWins10s if you agree @NickiMinaj is the Pop Icon of the Decade \xf0\x9f\x98\x8d\n\nBecause tbh\xe2\x80\x94Nicki has been on!\xe2\x80\xa6 https://t.co/spy7Tl3b12',938,984
Entertainment,rapplerdotcom,2019-11-28 12:35:30,b'Nadine and Dimples are regional winners in the Best Lead Actress and Best Supporting Actress categories. https://t.co/2IjvTEkrW0',848,323
Entertainment,PeteBlackburn,2019-11-28 21:05:10,b'Electric. The peak of entertainment. https://t.co/OS77zn4sRO',1578,168
Entertainment,idntimes,2019-11-28 05:45:10,b'HwangCloud in your area! https://t.co/2KC16Qo7VX',338,261
Entertainment,mkvenu1,2019-11-28 13:01:34,b'Bloomberg reports that RIL wants to sell its news media and entertainment company. It seems the earlier strategy of\xe2\x80\xa6 https://t.co/jQoMMAvGVi',532,136
Entertainment,ABSCBNNews,2019-11-28 23:50:00,"b""WATCH: Newlyweds Vhong, Tanya in 'Chicken Noodle Soup' dance https://t.co/iyQ1fatC7b""",1070,226
Entertainment,HydTimes,2019-11-28 04:44:32,"b"".@urstrulyMahesh, @iamRashmika's #SarileruNeekevvaruTeaser trending &amp; @AnilRavipudi tells us all about the film\xe2\x80\xa6 https://t.co/EDfNSgbwQQ""",1255,544
Entertainment,BreeNewsome,2019-11-28 01:07:21,"b'""Your hair is too black"" = You\'re not making enough effort to conform to the whiteness of Hollywood and the enterta\xe2\x80\xa6 https://t.co/E6LHvZa7zd'",318,74
Entertainment,ABSCBNNews,2019-11-28 01:25:00,"b'Some people are saying that Gabb of MNL48 can pass off as the ""daughter"" of Daniel Padilla and Kathryn Bernardo, gi\xe2\x80\xa6 https://t.co/0DEj6oJOo2'",888,235
Entertainment,BreitbartNews,2019-11-28 00:44:04,b'Trolling rich Hollywood Leftist Elites is almost too easy... https://t.co/G2NhQMbBPx',577,135
Entertainment,NeilMunroDC,2019-11-28 00:49:06,"b""Hollywood actress Alyssa Milano does what she does best: Empathizes with victims of Trump.\nPlot twist: Those 'victi\xe2\x80\xa6 https://t.co/fqKa8aGezd""",66,36
Entertainment,TellyTalkIndia,2019-11-28 01:41:07,b'#SidharthShukla becomes the captain of the house - here\xe2\x80\x99s everything that happened in last night\xe2\x80\x99s episode\n\nhttps://t.co/QdskvNhP69',177,70
Entertainment,TheTylt,2019-11-28 01:49:48,b'RT to vote #AdeleWins10s if you agree @Adele is the Pop Icon of the Decade \xf0\x9f\x99\x8c\n\nAdele not only has two diamond-sellin\xe2\x80\xa6 https://t.co/V8YZ4wAf1A',110,97
Entertainment,ajrod,2019-11-28 00:00:07,b'The @latimes is hiring an Audience Editor for the Entertainment team. Come work with some badass people in the best\xe2\x80\xa6 https://t.co/uYmVeomkdA',26,20
Entertainment,RedState,2019-11-28 02:03:11,"b""Tim Allen Sounds Off on Entertainment's 'Thought Police.' Is There Any Hope for Comedy? https://t.co/Ew1hPYpdkp""",40,17
Entertainment,ABC7,2019-11-28 01:00:54,"b""Disneyland, Knott's Berry Farm will close early tonight, Thanksgiving Day due to stormy weather\xe2\x98\x94 https://t.co/2hNUJ5bvjC""",267,48
Entertainment,LionhearTVNet,2019-11-28 01:35:00,b'.@MyJaps  shares happiness after winning Asia Music Icon award https://t.co/yLbkOIpP8Y via @msnph',128,59
Entertainment,Jamie_Margolin,2019-11-28 01:06:27,b'Today I cut class to speak  with @KING5Seattle about the dire need to act on the climate crisis in a just and inclu\xe2\x80\xa6 https://t.co/DfYLvms5Fb',93,28
Entertainment,NYDailyNews,2019-11-28 00:04:06,"b'Longtime TV personality Larry King dropped a bombshell, revealing he was in a lengthy coma from the effects of a de\xe2\x80\xa6 https://t.co/0mUTdbIW5G'",34,25
Entertainment,ARRAYNow,2019-11-28 00:39:11,"b'\xe2\x80\x9cI\'m using the spotlight that I have from my work to design it and share it with folks who deserve to be seen.""\xe2\x80\xa6 https://t.co/huqoFOLFrJ'",88,32
Entertainment,abc7newsbayarea,2019-11-28 01:15:00,"b'.@Pixar\'s ""Float"" is more than a groundbreaking moment for Filipinos -- it embraces representation and acceptance i\xe2\x80\xa6 https://t.co/3FSlJQqNHG'",52,18
Entertainment,TODAYonline,2019-11-28 01:01:03,b'Godfrey Gao Reportedly Had The Flu And Worked Non-Stop For 17 Hours Before His Death https://t.co/TRdRl2UxYI https://t.co/BKsX4wFjUw',30,28
Entertainment,SRuhle,2019-11-29 05:15:52,b'. @Newsweek is not out of business\nHowever\n- Trump University \n- Trump Steaks\n- Trump Plaza Hotel &amp; Casino\n- Trump\xe2\x80\xa6 https://t.co/JjScLzNHra',65532,18845
Entertainment,RyanAFournier,2019-11-29 14:29:31,"b'The Founder of Black Entertainment Television, Robert Johnson just said in an interview that President Trump is ""sl\xe2\x80\xa6 https://t.co/ZFTiKvfEMT'",17341,5469
Entertainment,Koreaboo,2019-11-29 01:51:57,"b""YG Entertainment Announces BLACKPINK's Comeback Plans For Early 2020\n\nhttps://t.co/QTnO0LrSuG""",29426,7992
Entertainment,Koreaboo,2019-11-29 15:05:19,"b'Big Hit Entertainment Is Hiring Translators, Following Pleas For BTS Subtitles\n\nhttps://t.co/iVYDzW9U1q'",21694,4840
Entertainment,EdwardTHardy,2019-11-29 14:00:01,"b'Unlike Trump Taj Mahal, Trump Castle Hotel and Casino, Trump Plaza Casino, Trump Plaza Hotel, Trump Hotels and Casi\xe2\x80\xa6 https://t.co/sXH60SA3dG'",1314,335
Entertainment,DionneGrant,2019-11-29 08:42:50,"b'Stormzy turned down the opportunity to collaborate with Jay-Z on \'Take Me Back To London\': ""Mr Z. You are the most\xe2\x80\xa6 https://t.co/KNCLcsW41N'",3002,847
Entertainment,ABSCBN,2019-11-29 11:20:00,"b'ANDRE: ""Thank you for always being by my side through thick and thin."" Going strong pa rin ang #LouDre kahit sa lab\xe2\x80\xa6 https://t.co/Q8u3vkjahz'",1159,491
Entertainment,JustinCChang,2019-11-29 16:48:22,"b'I wrote about Martin Scorsese, the stunning career culmination of THE IRISHMAN (and SILENCE, its stealth companion\xe2\x80\xa6 https://t.co/7HczcrMl7Q'",2019,415
Entertainment,ASAPOFFICIAL,2019-11-29 06:20:24,b'ULTIMATE MADONNA SHOWDOWN!!! Visit https://t.co/NcBGbAiHDx for more videos!  #ASAPNatinToROME \xf0\x9f\x87\xae\xf0\x9f\x87\xb9 \xf0\x9f\x87\xb5\xf0\x9f\x87\xad https://t.co/65IuYcnzcA',3383,890
Entertainment,taran_adarsh,2019-11-29 13:04:22,b'Release date finalized... The #Hindi adaptation of #TheGirlOnTheTrain - not titled yet - to release on 8 May 2020..\xe2\x80\xa6 https://t.co/KuqUWz7N0p',3109,196
Entertainment,Koreaboo,2019-11-29 16:05:00,b'MOMOLAND\xe2\x80\x99s Agency Officially Announces Members Leaving The Group\n\nhttps://t.co/1yH3Sbcju4',2152,342
Entertainment,mitchellvii,2019-11-29 19:25:11,b'YEP - BET Founder Bob Johnson: No Democrat Candidate Can Defeat Trump https://t.co/A632n2irln',568,310
Entertainment,ABSCBN,2019-11-29 11:40:00,b'#KapamilyaLoveTeamOfTheWeek: Lou and Andre\xe2\x80\x99s love for each other makes us want to gush all day! See more of their s\xe2\x80\xa6 https://t.co/txDMvLJwJL',1241,503
Entertainment,duranduran,2019-11-29 14:28:13,b'And this song was released on this day....\n\nhttps://t.co/EIBlk8fuBA https://t.co/hoikHYjhEd',1342,292
Entertainment,ASAPOFFICIAL,2019-11-29 04:23:52,b'Daniel Padilla serenades our Kapamilyas in Rome! Visit https://t.co/NcBGbA16LZ for more videos!\n#ASAPNatinToROME \xf0\x9f\x87\xae\xf0\x9f\x87\xb9\xe2\x80\xa6 https://t.co/NyZp9DMxc9',682,247
Entertainment,RJCity1,2019-11-29 01:27:33,b'Read an analysis of why I\xe2\x80\x99m an underappreciated gem in sports entertainment along with selections from my deep libr\xe2\x80\xa6 https://t.co/V9nB3P1mro',79,19
Entertainment,latimes,2019-11-29 01:18:00,b'\xe2\x80\x98Supergirl\xe2\x80\x99 star Melissa Benoist details domestic violence in emotional post https://t.co/3bXmPMBkij',88,28
Entertainment,Independent,2019-11-29 01:44:00,"b""47 brilliant films that didn't receive an Oscar nomination https://t.co/dvUXvnkv7j""",59,23
Entertainment,Independent,2019-11-29 01:15:56,b'The Boy in the Dress is a wonderfully warm-hearted and well-cast show - review https://t.co/RTmm5lPjiz',129,26
Entertainment,chicagotribune,2019-11-29 01:03:56,"b""Here's our guide to the biggest holiday lights shows in the Chicago area, including Zoolights and a brand new look\xe2\x80\xa6 https://t.co/x4SEU3MNin""",22,13
Entertainment,rapplerdotcom,2019-12-01 07:30:05,"b""'Imagine being more concerned with 'ruining' a perfectly happy family instead of being a good leader,' Frankie Pang\xe2\x80\xa6 https://t.co/DjcnrbvDhu""",6403,775
Entertainment,BreitbartNews,2019-12-01 00:16:37,b'Supreme Court Justice Clarence Thomas said \xe2\x80\x9cthe modern-day liberal\xe2\x80\x9d has proven to be a bigger \xe2\x80\x9cimpediment\xe2\x80\x9d than tho\xe2\x80\xa6 https://t.co/la0o5BcN3i',5814,2353
Entertainment,Koreaboo,2019-12-01 23:50:00,"b'CL Reveals She Is ""Excited For The First Time In A Long Time"" After Leaving YG Entertainment\n\nhttps://t.co/4KaxkkSlxh'",2114,340
Entertainment,MikeMav22,2019-12-01 23:25:39,b'The most electrifying move in sports entertainment. https://t.co/HHokWxkffl',1881,282
Entertainment,Bucks,2019-12-01 02:04:27,b'For your entertainment. \n\n#FearTheDeer https://t.co/XCeJw5Nl91',2328,412
Entertainment,BreitbartNews,2019-12-01 15:47:48,"b'(No word yet on whether they will vow to never fly again, downsize their mansions, give up car travel, and convince\xe2\x80\xa6 https://t.co/5rXWvTJvBC'",1749,875
Entertainment,BreitbartNews,2019-12-01 16:08:38,"b""Just when you think Meathead can't get any more deranged and bizarre in his thinking... https://t.co/uvzsdFiIp2""",2232,900
Entertainment,Jeff__Benjamin,2019-12-01 05:57:05,"b'Wait this performance was 37 MINUTES?!? Watching it I thought it was...maybe, 10 minutes? Truly a rush, wow.\n\nBut a\xe2\x80\xa6 https://t.co/EaOtaDu3FL'",1382,278
Entertainment,briankoppelman,2019-12-01 17:16:32,"b""The same people who say The Irishman is too long to waste watching entertainment,  will watch a Coach's Hour pre-ga\xe2\x80\xa6 https://t.co/FZviE4lB52""",3221,239
Entertainment,BBCPolitics,2019-12-01 11:23:37,b'#Marr: Why are you avoiding being interviewed by Andrew Neil?\n\nPM Boris Johnson: \xe2\x80\x9cI\xe2\x80\x99m perfectly happy to be intervi\xe2\x80\xa6 https://t.co/j0PyjCuHUi',781,308
Entertainment,LATBermudez,2019-12-01 08:36:41,"b'In the 1950s, braceros used be treated by border authorities much like \xe2\x80\x9clivestock.\xe2\x80\x9d They had to stand naked, clothe\xe2\x80\xa6 https://t.co/9c1H6UJ8le'",495,306
